WORD_ID,VOCAB_WORD,prob_ctg_1,prob_ctg_0,prob_in_all_doc
0,black,0.000890156,0.02460329,0.011701189
1,pocket,0.000890156,0.025428252,0.012077297
2,tape,0.000890156,0.020624059,0.009887022
3,zipper,0.000890156,0.020502741,0.009831712
4,color,0.000890156,0.019993206,0.00959941
5,label,0.000890156,0.020320764,0.009748747
6,side,0.000890156,0.018246227,0.008802946
7,number,0.000890156,0.017773087,0.008587237
8,shell,0.000890156,0.015346727,0.007481038
9,seam,0.000890156,0.012398699,0.006137006
10,slider,0.000890156,0.010967147,0.005484348
11,per,0.000890156,0.010712379,0.005368197
12,oxid,0.000890156,0.010566798,0.005301825
13,refer,0.000890156,0.011197651,0.005589437
14,fabric,0.000890156,0.009717572,0.004914655
15,teeth,0.000890156,0.008783423,0.004488768
16,ref,0.000890156,0.009292959,0.00472107
17,tcx,0.000890156,0.008055515,0.004156908
18,back,0.000890156,0.008759159,0.004477706
19,coil,0.000890156,0.007436793,0.003874828
20,left,0.000890156,0.007764352,0.004024164
21,x,0.000101656,0.000101037,0.000101374
22,tag,0.000890156,0.007291212,0.003808456
23,loop,0.000890156,0.007339739,0.00383058
24,front,0.000890156,0.007339739,0.00383058
25,ykk,0.000890156,0.006381327,0.003393631
26,hood,0.000890156,0.006842335,0.003603809
27,lock,0.000890156,0.006660358,0.003520844
28,locat,0.000890156,0.006757412,0.003565092
29,silver,0.000890156,0.005883923,0.00316686
30,pull,0.000890156,0.005629155,0.003050709
31,leather,0.000890156,0.005714078,0.003089426
32,hand,0.000890156,0.005871791,0.003161329
33,snap,0.000890156,0.005519969,0.00300093
34,right,0.000890156,0.005993109,0.003216639
35,suppli,0.000890156,0.005908186,0.003177922
36,copper,0.000890156,0.005095356,0.002807345
37,faux,0.000890156,0.005228806,0.002868186
38,adjust,0.000890156,0.005617023,0.003045178
39,jacket,0.000890156,0.005519969,0.00300093
40,hem,0.000890156,0.005398651,0.00294562
41,hang,0.000890156,0.00505896,0.002790752
42,bodi,0.000890156,0.005289465,0.002895841
43,nylon,0.000890156,0.004937642,0.002735442
44,sourc,0.000890156,0.004707138,0.002630353
45,anti,0.000890156,0.004840588,0.002691194
46,sleev,0.000890156,0.005046829,0.002785221
47,cm,0.005340938,0.004876983,0.005129417
48,print,0.000890156,0.004816324,0.002680132
49,cord,0.000890156,0.004597952,0.002580574
50,metal,0.000890156,0.004258262,0.002425706
51,size,0.000890156,0.004755665,0.002652477
52,skirt,0.000890156,0.004864852,0.002702256
53,polyest,0.000890156,0.004695006,0.002624822
54,line,0.000890156,0.004682875,0.002619291
55,bottom,0.000890156,0.004682875,0.002619291
56,flap,0.000890156,0.004670743,0.00261376
57,bag,0.000890156,0.004440239,0.002508671
58,non,0.000101656,0.000101358,0.00010152
59,amount,0.000890156,0.004610084,0.002586105
60,blue,0.000890156,0.004197603,0.002398051
61,elast,0.000890156,0.003724463,0.002182342
62,fit,0.000890156,0.003930703,0.002276369
63,center,0.000890156,0.004027757,0.002320617
64,pant,0.000890156,0.003833649,0.002232121
65,tab,0.000890156,0.003857912,0.002243183
66,jkt,0.000890156,0.003967099,0.002292962
67,zip,0.000890156,0.003724463,0.002182342
68,main,0.000890156,0.003578881,0.00211597
69,face,0.000890156,0.003190663,0.001938978
70,close,0.000890156,0.003324113,0.001999819
71,woven,0.000890156,0.003045082,0.001872606
72,grey,0.000890156,0.00329985,0.001988757
73,sticker,0.000890156,0.003469695,0.002066191
74,dark,0.000890156,0.003081477,0.001889199
75,corner,0.000890156,0.002402096,0.001579464
76,alloy,0.000890156,0.003190663,0.001938978
77,trim,0.000890156,0.003130004,0.001911323
78,vent,0.000890156,0.003227059,0.001955571
79,web,0.000890156,0.002826709,0.001773048
80,leg,0.000890156,0.003117873,0.001905792
81,l,0.000890156,0.002984423,0.001844951
82,content,0.000890156,0.003142136,0.001916854
83,insid,0.000890156,0.00303295,0.001867075
84,date,0.000890156,0.003117873,0.001905792
85,regular,0.000890156,0.002656864,0.001695614
86,twill,0.000890156,0.002911632,0.001811765
87,supplier,0.000890156,0.002935896,0.001822827
88,spi,0.000890156,0.002850973,0.00178411
89,connect,0.000890156,0.003069345,0.001883668
90,end,0.000890156,0.002741787,0.001734331
91,star,0.000890156,0.002741787,0.001734331
92,puller,0.000890156,0.002644732,0.001690083
93,bright,0.000890156,0.002256515,0.001513092
94,brass,0.000890156,0.002681128,0.001706676
95,soli,0.000890156,0.002741787,0.001734331
96,seal,0.000890156,0.002753919,0.001739862
97,round,0.000890156,0.001722716,0.001269728
98,antiqu,0.000890156,0.002377833,0.001568402
99,open,0.000890156,0.002462755,0.001607119
100,top,0.000890156,0.002596205,0.001667959
101,sampl,0.000890156,0.002487019,0.001618181
102,match,0.000890156,0.002001747,0.001396941
103,mesh,0.000890156,0.002341437,0.001551809
104,logo,0.000890156,0.002353569,0.00155734
105,cuff,0.000890156,0.00242636,0.001590526
106,collar,0.000890156,0.002341437,0.001551809
107,night,0.000890156,0.002195856,0.001485437
108,tricot,0.000890156,0.002074538,0.001430127
109,powder,0.000890156,0.002256515,0.001513092
110,inner,0.000890156,0.002244383,0.001507561
111,dull,0.000890156,0.002135197,0.001457782
112,mm,0.005340938,0.001759111,0.003707951
113,gaiter,0.000890156,0.002098801,0.001441189
114,rl,0.000890156,0.001577134,0.001203356
115,male,0.000890156,0.001540739,0.001186763
116,poli,0.000890156,0.001977483,0.001385879
117,wire,0.000890156,0.002110933,0.00144672
118,art,0.000890156,0.001759111,0.001286321
119,thread,0.000890156,0.001880429,0.001341631
120,eyelet,0.000890156,0.001746979,0.00128079
