WORD_ID,VOCAB_WORD,prob_ctg_1,prob_ctg_0,prob_in_all_doc
0,black,0.000143998,0.04231873,0.020466407
1,pocket,0.091294983,0.000918158,0.047745807
2,tape,0.00628793,0.031154765,0.018270318
3,zipper,0.000101413,0.000107558,0.000104374
4,label,0.010319885,0.02848376,0.01907237
5,color,0.001487983,0.032552869,0.016456978
6,side,0.027983688,0.017883211,0.02311665
7,shell,0.000102018,0.000107813,0.00010481
8,slider,0.00010245,0.000108716,0.000105469
9,oxid,4.80E-05,0.018363157,0.008873382
10,per,0.002447973,0.01736153,0.009634252
11,seam,0.02783969,0.005801088,0.017220121
12,number,0.002351974,0.01450272,0.008206959
13,teeth,4.80E-05,0.015879957,0.007676822
14,tcx,4.80E-05,0.014022774,0.006781915
15,fabric,0.005183942,0.011518707,0.008236426
16,ref,0.002351974,0.011852583,0.006929958
17,coil,0.001151987,0.012541201,0.006640019
18,back,0.028415684,0.000772087,0.015095279
19,left,0.026351707,0.00112683,0.014196792
20,x,0.000102608,0.000109113,0.000105743
21,loop,0.00983989,0.007533068,0.00872832
22,front,0.026159709,0.000292141,0.013695106
23,tag,0.002543972,0.010517081,0.006385912
24,ykk,4.80E-05,0.011184832,0.005414418
25,lock,0.003935956,0.009306782,0.006523954
26,silver,4.80E-05,0.009974533,0.004831221
27,hood,0.024047732,0.000250407,0.012580701
28,leather,9.60E-05,0.010266674,0.004996863
29,snap,0.006095932,0.007282661,0.006667772
30,suppli,0.000239997,0.009160711,0.004538552
31,copper,4.80E-05,0.010120603,0.004901607
32,pull,0.00177598,0.008597296,0.005062915
33,faux,0.000143998,0.00947372,0.004639638
34,hand,0.018527794,0.001189432,0.010173092
35,adjust,0.020543771,0.000229539,0.010755111
36,right,0.016991811,0.001064228,0.009316911
37,hem,0.0179518,0.000500813,0.009542829
38,nylon,4.80E-05,0.008138217,0.00394637
39,sourc,9.60E-05,0.008430358,0.004112012
40,anti,4.80E-05,0.008326022,0.004036866
41,hang,0.003023966,0.006823582,0.004854858
