WORD_ID,VOCAB_WORD,prob_ctg_1,prob_ctg_0,prob_in_all_doc
0,black,0.000655112,0.027805908,0.014264267
1,pocket,0.000655112,0.027218163,0.013969664
2,tape,0.000655112,0.022642153,0.01167597
3,zipper,0.000655112,0.022026421,0.011367338
4,label,0.000655112,0.022446239,0.011577769
5,color,0.000655112,0.022390263,0.011549711
6,side,0.000655112,0.020864926,0.010785147
7,shell,0.000655112,0.019423553,0.010062668
8,slider,0.000655112,0.011307083,0.005994341
9,oxid,0.000655112,0.011936809,0.006309987
10,per,0.000655112,0.013000346,0.006843078
11,seam,0.000655112,0.011572967,0.006127614
12,number,0.000655112,0.01140504,0.006043442
13,teeth,0.000655112,0.010327509,0.005503336
14,tcx,0.000655112,0.010159582,0.005419164
15,fabric,0.000655112,0.009249977,0.004963231
16,ref,0.000655112,0.009501868,0.005089489
17,coil,0.000655112,0.008620251,0.004647585
18,back,0.000655112,0.008620251,0.004647585
19,left,0.000655112,0.008550282,0.004612513
20,x,0.000103049,0.000100776,0.00010191
21,loop,0.000655112,0.008158452,0.004416111
22,front,0.000655112,0.007612689,0.004142551
23,tag,0.000655112,0.007822598,0.004247766
24,ykk,0.000655112,0.008032507,0.004352982
25,lock,0.000655112,0.007598695,0.004135537
26,silver,0.000655112,0.007024945,0.003847948
27,hood,0.000655112,0.006871012,0.00377079
28,leather,0.001965335,0.006745067,0.004361143
29,snap,0.000655112,0.006465188,0.003567374
30,suppli,0.000655112,0.005835462,0.003251728
31,copper,0.000655112,0.006689091,0.003679604
32,pull,0.000655112,0.006437201,0.003553345
33,faux,0.000655112,0.006269274,0.003469173
34,hand,0.000655112,0.006059365,0.003363958
35,adjust,0.000655112,0.005807474,0.003237699
36,right,0.000655112,0.00586345,0.003265757
37,hem,0.000655112,0.005667535,0.003167556
38,nylon,0.10874851,0.003176619,0.055831303
39,sourc,0.002620446,0.005681529,0.004154794
40,anti,0.000655112,0.005653541,0.003160541
41,hang,0.000655112,0.005471621,0.003069355
42,cm,0.003930669,0.004925858,0.004429501
43,print,0.000655112,0.005317687,0.002992197
44,cord,0.000655112,0.005121773,0.002893996
45,metal,0.000655112,0.005065797,0.002865938
46,skirt,0.000655112,0.005191742,0.002929067
47,bodi,0.000655112,0.00514976,0.002908024
48,polyest,0.129712078,0.002015124,0.06570483
49,sleev,0.000655112,0.004687961,0.002676551
50,flap,0.000655112,0.004883876,0.002774752
51,bag,0.000655112,0.004869882,0.002767737
52,bottom,0.000655112,0.004562016,0.002613421
53,jacket,0.000655112,0.004799913,0.002732665
54,non,0.000655112,0.00514976,0.002908024
55,refer,0.000655112,0.005205736,0.002936082
56,blue,0.000655112,0.004422077,0.002543278
57,center,0.000655112,0.004128205,0.002395976
58,pant,0.000655112,0.004142199,0.002402991
59,tab,0.000655112,0.004016253,0.002339861
60,line,0.000655112,0.003988266,0.002325833
61,elast,0.000655112,0.003806345,0.002234646
62,face,0.000655112,0.003554454,0.002108388
63,grey,0.000655112,0.003694393,0.002178531
64,main,0.000655112,0.003736375,0.002199574
65,woven,0.000655112,0.003834333,0.002248675
66,sticker,0.000655112,0.003806345,0.002234646
67,corner,0.000655112,0.003680399,0.002171517
68,alloy,0.000655112,0.003750369,0.002206589
69,zip,0.000655112,0.003624424,0.00214346
70,size,0.013757342,0.003204606,0.008467853
71,dark,0.000655112,0.003652412,0.002157488
72,leg,0.000655112,0.003148631,0.001904971
73,insid,0.000655112,0.003372533,0.002017201
74,connect,0.000655112,0.002938722,0.001799756
75,end,0.000655112,0.003064667,0.001862885
76,star,0.000655112,0.002924728,0.001792742
77,twill,0.000655112,0.003022686,0.001841842
78,bright,0.000655112,0.003162625,0.001911986
79,puller,0.000655112,0.003078661,0.0018699
80,brass,0.000655112,0.003260582,0.001961086
81,soli,0.000655112,0.002630856,0.00164544
82,vent,0.000655112,0.003008692,0.001834828
83,web,0.000655112,0.002770795,0.001715584
84,round,0.000655112,0.003036679,0.001848857
85,close,0.000655112,0.002742807,0.001701555
86,antiqu,0.000655112,0.003022686,0.001841842
87,open,0.000655112,0.002854759,0.00175767
88,spi,0.000655112,0.002826771,0.001743641
89,mesh,0.000655112,0.002700825,0.001680512
90,logo,0.000655112,0.002546892,0.001603354
91,collar,0.000655112,0.002588874,0.001624397
92,cuff,0.000655112,0.002546892,0.001603354
93,trim,0.000655112,0.00257488,0.001617383
94,tricot,0.000655112,0.002364972,0.001512167
95,powder,0.000655112,0.002448935,0.001554254
96,dull,0.000655112,0.002504911,0.001582311
97,l,0.019653345,0.001875185,0.010742161
98,night,0.000655112,0.002532898,0.00159634
99,gaiter,0.000655112,0.002239026,0.001449038
100,top,0.000655112,0.002281008,0.001470081
101,rl,0.000655112,0.002378965,0.001519182
102,fit,0.000655112,0.002406953,0.001533211
103,male,0.000655112,0.002350978,0.001505153
104,poli,0.042582248,0.001385398,0.021932601
105,wire,0.000655112,0.002476923,0.001568282
106,match,0.000655112,0.002350978,0.001505153
107,art,0.000655112,0.002392959,0.001526196
108,regular,0.000655112,0.002015124,0.001336809
109,thread,0.000655112,0.002183051,0.001420981
110,eyelet,0.000655112,0.002113081,0.001385909
111,flat,0.000655112,0.002057105,0.001357852
112,sheet,0.000655112,0.002336984,0.001498139
113,drawcord,0.000655112,0.002113081,0.001385909
114,button,0.000655112,0.002169057,0.001413966
115,see,0.000655112,0.002113081,0.001385909
116,plastic,0.000655112,0.002099087,0.001378895
117,matt,0.000655112,0.001959148,0.001308751
118,hook,0.000655112,0.001903172,0.001280694
119,neck,0.000655112,0.00200113,0.001329794
120,femal,0.000655112,0.002099087,0.001378895
121,broken,0.000655112,0.002057105,0.001357852
122,red,0.000655112,0.001847197,0.001252636
123,chest,0.000655112,0.002029118,0.001343823
124,halti,0.000655112,0.001959148,0.001308751
125,washer,0.000655112,0.001637288,0.001147421
126,mm,0.003930669,0.001959148,0.002942457
127,dadhr,0.000655112,0.002099087,0.001378895
128,luk,0.000103049,0.000101415,0.00010223
129,dalh,0.000655112,0.001847197,0.001252636
130,velcro,0.000655112,0.001889178,0.001273679
131,incl,0.000655112,0.0016093,0.001133392
132,time,0.000655112,0.00200113,0.001329794
133,clip,0.000655112,0.001805215,0.001231593
134,wearer,0.000655112,0.001889178,0.001273679
135,lafuma,0.000655112,0.001777227,0.001217564
136,swivel,0.000655112,0.001469361,0.001063249
137,set,0.000655112,0.00167927,0.001168464
138,film,0.000655112,0.001777227,0.001217564
139,belt,0.000655112,0.001539331,0.00109832
140,stopper,0.000655112,0.001665276,0.00116145
141,finish,0.000655112,0.00167927,0.001168464
142,pseudo,0.000655112,0.001805215,0.001231593
143,white,0.000655112,0.001693264,0.001175478
144,waist,0.000655112,0.001567318,0.001112349
145,embroideri,0.000655112,0.001553324,0.001105335
146,edg,0.000655112,0.001581312,0.001119363
147,width,0.000655112,0.001441373,0.00104922
148,code,0.000655112,0.001763233,0.00121055
149,women,0.000655112,0.001637288,0.001147421
150,camo,0.000655112,0.001651282,0.001154435
151,band,0.000655112,0.001581312,0.001119363
152,dwr,0.000655112,0.0016093,0.001133392
153,fli,0.000655112,0.001553324,0.001105335
154,coat,0.000655112,0.001441373,0.00104922
155,inner,0.000655112,0.001483355,0.001070263
156,attach,0.000655112,0.001497349,0.001077277
157,sampl,0.000655112,0.001483355,0.001070263
158,jkt,0.000655112,0.001315428,0.000986091
159,nickel,0.000655112,0.001595306,0.001126378
160,tie,0.000655112,0.001343416,0.001000119
161,sorc,0.000655112,0.001497349,0.001077277
162,vislon,0.000655112,0.001539331,0.00109832
163,satin,0.000655112,0.001483355,0.001070263
164,made,0.000655112,0.001553324,0.001105335
165,auto,0.000655112,0.001539331,0.00109832
166,seal,0.000655112,0.001301434,0.000979076
167,part,0.000655112,0.001203477,0.000929976
168,vertic,0.000655112,0.001427379,0.001042206
169,panel,0.000655112,0.001441373,0.00104922
170,w,0.000103049,0.000101501,0.000102273
171,critic,0.000655112,0.001385398,0.001021163
172,self,0.000655112,0.00128744,0.000972062
173,custom,0.000655112,0.001455367,0.001056234
174,patch,0.000655112,0.001273446,0.000965048
175,separ,0.000655112,0.001371404,0.001014148
176,hangtag,0.000655112,0.001343416,0.001000119
177,waistband,0.000655112,0.001133507,0.000894904
178,closur,0.000655112,0.001147501,0.000901918
179,bind,0.000655112,0.001203477,0.000929976
180,revers,0.000655112,0.001343416,0.001000119
181,detail,0.000655112,0.001245458,0.000951019
182,nuber,0.000655112,0.001315428,0.000986091
183,diecast,0.000655112,0.001301434,0.000979076
184,lower,0.000655112,0.001147501,0.000901918
185,way,0.000655112,0.001105519,0.000880875
186,corpor,0.000655112,0.001217471,0.00093699
187,plain,0.000655112,0.001217471,0.00093699
188,tip,0.000655112,0.001147501,0.000901918
189,stretch,0.000655112,0.001161495,0.000908933
190,oliv,0.000655112,0.001077531,0.000866847
191,tbd,0.000103049,0.000101515,0.00010228
192,insert,0.000655112,0.000993568,0.000824761
193,key,0.000655112,0.001007562,0.000831775
194,lycra,0.000655112,0.000979574,0.000817746
195,emboss,0.000655112,0.00096558,0.000810732
196,warn,0.000655112,0.001133507,0.000894904
197,gray,0.000655112,0.000993568,0.000824761
198,die,0.000655112,0.001161495,0.000908933
199,cast,0.000655112,0.001161495,0.000908933
200,mantl,0.000655112,0.001077531,0.000866847
201,sml,0.000103049,0.00010153,0.000102288
202,short,0.000655112,0.001105519,0.000880875
203,b,0.000103049,0.000101515,0.00010228
204,qualiti,0.000655112,0.00096558,0.000810732
205,pahio,0.000655112,0.00096558,0.000810732
206,hidden,0.000655112,0.000937592,0.000796703
207,panton,0.000655112,0.000993568,0.000824761
208,storm,0.000655112,0.001091525,0.000873861
209,taffeta,0.000655112,0.000839635,0.000747603
210,brush,0.000655112,0.001021556,0.000838789
211,supplier,0.000655112,0.000993568,0.000824761
212,exit,0.000655112,0.00096558,0.000810732
213,militari,0.000655112,0.000895611,0.00077566
214,semi,0.000655112,0.001049544,0.000852818
215,larg,0.013757342,0.000699696,0.007212284
216,insul,0.000655112,0.000909604,0.000782674
217,denim,0.000655112,0.000909604,0.000782674
218,gold,0.000655112,0.000937592,0.000796703
219,ink,0.000655112,0.00103555,0.000845804
220,e,0.000103049,0.000101523,0.000102284
221,dfw,0.000655112,0.001007562,0.000831775
222,xl,0.019653345,0.000503781,0.010054754
223,upc,0.000655112,0.000853629,0.000754617
224,origin,0.000655112,0.000951586,0.000803717
225,gunmet,0.000655112,0.000951586,0.000803717
226,china,0.000655112,0.000769665,0.000712531
227,morpho,0.000655112,0.00096558,0.000810732
228,ming,0.000655112,0.000853629,0.000754617
229,guard,0.000655112,0.000881617,0.000768646
230,chain,0.000655112,0.000783659,0.000719545
231,wax,0.000655112,0.000825641,0.000740588
232,mid,0.000655112,0.000839635,0.000747603
