,0,1,2,3,4,5,6,7,8,9
0,none,l1 mens jacket,none,none,none,none,none,none,none,none
1,none,season: ,none,winter 2017/2018,none,contractor: ,none,soluna,none,none
2,none,style number:,none,l1-107-17,none,date created:,none,2016-03-14 00:00:00,none,none
3,none,style name: ,none,barstow,none,date revised: ,none,none,none,none
4,none,fabric rating: ,none,10k/ 10k,none,block: ,none,l1-116-16 barstow insulated,none,none
5,none,seam sealing: ,none,critically taped,none,fit: ,none,regular,none,none
6,none,insulation: ,none,"40g ""cs"" polyfill all over",none,target fob: ,none,37,none,none
7,none,sample size: ,none,mens large,none,none,none,none,none,none
9,none,none,none,none,colorways,none,none,none,none,none
10,shell fabric,item,supplier/ ref number,content,colorway 1 ,colorway 2,colorway 3,none,none,none
11,a,broken twill 5k/5k hydrophilic coating c6 dwr 80/10,solis wl248,none,none,none,none,none,none,none
14,insulation,item,supplier/ ref number,content,colorway 1 ,colorway 2,colorway 3,0,0,0
15,"40g ""cs"" polyfill all over",none,polyfill,none,"40g ""cs"" polyfill all over",none,none,none,none,none
17,seam tape,item,supplier/ ref number,content,colorway 1 ,colorway 2,colorway 3,0,0,0
18,critically taped,width...seam tape,sealon,none,critically taped,none,none,none,none,none
20,lining,item,supplier/ ref number,content,colorway 1 ,colorway 2,colorway 3,0,0,0
21,"chin, hood,  sleeves, body, pocket bags",solid 210d,solis / ref number,none,none,none,none,none,none,none
22,lower body & powder skirt ,solid coated 210d,solis / ref number,none,none,none,none,none,none,none
23,goggle pocket,regular mesh,solis / ref number,none,none,none,none,none,none,none
24,sleeve gaiter,stretch lycra,solis / ref number,none,none,none,none,none,none,none
