,0,1,2,3,4,5,6,7,8,9
0,none,l1 mens jacket,none,none,none,none,none,none,none,none
1,none,season: ,none,winter 2017/2018,none,contractor: ,none,soluna,none,none
2,none,style number:,none,l1-109-17,none,date created:,none,2016-03-14 00:00:00,none,none
3,none,style name: ,none,stooge,none,date revised: ,none,2016-07-14 00:00:00,none,none
4,none,fabric rating: ,none,5k/5k,none,block: ,none,l1-109-16  og stooge       ,none,none
5,none,seam sealing: ,none,critically taped,none,fit: ,none,street,none,none
6,none,sample size: ,none,mens large,none,target fob: ,none,27,none,none
8,zippers,item,supplier/ ref number,amount,dark slate,raven,0,0,0,0
9,center front,#5 coil, za snap-on type (ykk) 1-way semi auto lock,1,enamel dull black slider / black tape,enamel dull black slider / black tape,none,none,none,none
10,inside pocket,#5 coil,dadhr diecast wire (non ykk) 1-way (non locking),1,enamel dull black slider / black tape,enamel dull black slider / black tape,none,none,none,none
12,zipper pulls,item,supplier/ ref number,amount,dark slate,raven,0,0,0,0
13,cf,l1-2016-trim-009,top pull only,1,enamel dull black,enamel dull black,none,none,none,none
15,hem,item,supplier/ ref number,amount,dark slate,raven,0,0,0,0
16,hem drawcord,8mm round woven drawcord with clear plastic tip,sunsun / sv160218-1 a,1,dark slate,raven,none,none,none,none
17,hem grommets,metal grommet,none,1 per side = 2,enamel dull black,enamel dull black,none,none,none,none
19,l1 branded trims,item,supplier/ ref number,amount,dark slate,raven,0,0,0,0
20,front left sleeve hem,l1 embroidery small,soluna / l1-2016-026,1,dtm,dtm,none,none,none,none
21,center front & hand pocket welts,l1 metal snap,luks / l1-2017-trim-001 l12017-trim-100,7,matt black finish,matt black finish,none,none,none,none
22,left chest,screen print  (see page 4 pdf),supplier / trim number,1,screen print  (see page 4 pdf),screen print  (see page 4 pdf),none,none,none,none
23,back ,screen print  (see page 5 pdf),supplier / trim number,1,screen print  (see page 5 pdf),screen print  (see page 5 pdf),none,none,none,none
26,thread,spi,ref number,amount,dark slate,raven,0,0,0,0
27,seams,10-12 spi,none,none,matching,matching,none,none,none,none
28,topstitch,8-10 spi,none,none,matching,matching,none,none,none,none
29,bartacks,none,none,none,matching,matching,none,none,none,none
31,marketing,description,ref number,amount,dark slate,raven,0,0,0,0
32,lining cb locker loop,l1 hang tag,l1 hang tag,1,l1 hang tag,none,none,none,none,none
33,lining cb facing,wp/ breathability // rn ca / made in china,wp/ breathability // rn ca / made in china,1,wp/ breathability // rn ca / made in china,none,none,none,none,none
34,lining left side seam,address label,sew as loop,1,address label,none,none,none,none,none
35,lining left side seam,content label,sew as loop,1,content label,none,none,none,none,none
36,lining left side seam,washing label,sew as loop,1,washing label,none,none,none,none,none
37,lining locket loop to attach hang tags,clear zip tie,supplier // ,1,clear zip tie,none,none,none,none,none
