17,l1-2018-trim-018 / non branded zipper pull faux leather ,please source: same supplier as other faux leather trims,hand pockets vertical,1 per side = 2,brown faux leather,brown faux leather,brown faux leather,brown faux leather,none,none
18,11nt-045 / self fabric pull,factory made,lining pocket,1,silt shell fabric,port shell fabric,walnut shell fabric,black shell fabric,none,none
19,branded trims,supplier/ reference number,location,amount,silt,port,walnut,black,0,0
20,"l1-2018-trim-w-001 /
woven label: 5.3 cm x 6.2 cm",please source,front right hem,1,"l1-2018-trim-w-001 /
woven label: 5.3 cm x 6.2 cm","l1-2018-trim-w-001 /
woven label: 5.3 cm x 6.2 cm","l1-2018-trim-w-001 /
woven label: 5.3 cm x 6.2 cm","l1-2018-trim-w-001 /
woven label: 5.3 cm x 6.2 cm",none,none
21,"l1-2018-trim-004
brown faux leather hem wrap / artwork debossed 1mm 5.7 cm x 2.87 cm",please source,left hand pocket,1,brown faux leather,brown faux leather,brown faux leather,brown faux leather,none,none
22,"l1-2018-trim-024/  l1 embroidery small
3cm x 2.77cm  ",soluna,left sleeve hem,1,matching,matching,matching,matching,none,none
23,"l1-2018-trim-025 /
l1 embroidery large
3.7cm x 3.4cm  ",soluna,back right,1,matching,matching,matching,matching,none,none
24,trims,supplier/ reference number,location,amount,silt,port,walnut,black,0,0
25,15mm metal snap,luk's / 404,front placket chin and hem (hidden),2 sets,cp016 copper,cp016 copper,cp016 copper,cp016 copper,none,none
26,15mm metal snap ,luk's / 404,powder skirt - front closure,"2 female, 4 male",cp016 copper,cp016 copper,cp016 copper,cp016 copper,none,none
27,15mm metal snap ,luk's / 404,snap away powder skirt - lining facing ,1 male 1 female,cp016 copper,cp016 copper,cp016 copper,cp016 copper,none,none
28,15mm metal snap ,luk's / 404,powder skirt - jacket to pant connection,3 sets,cp016 copper,cp016 copper,cp016 copper,cp016 copper,none,none
29,metal eyelets 8mm ,luk's / et04,hood cord exit front,1 per side = 2,cp016 copper,cp016 copper,cp016 copper,cp016 copper,none,none
30,cord lock: small cord lock with tie down,sun sun/ sv160824-2a,front hood adjust,1 per side = 2,16-5807 tcx silt, 19-1718 tcx port,18-0513 tcx walnut,19-4006 tcx black,none,none
31,metal drawcord tip,see photo,hood shockcord tips,1 per side = 2,cp016 copper,cp016 copper,cp016 copper ,cp016 copper ,none,none
32,keyclip,as production ,right hand pocket,1,black,black,black,black,none,none
33,notions,supplier/ reference number,location,amount,silt,port,walnut,black,0,0
34,"grosgrain 1/4""",none,attach front hood cord lock,1 per side = 2,black,black,black,black,none,none
35,"grosgrain 1/4""",none,attach keyclip right hand pocket ,1,black,black,black,black,none,none
36,"grosgrain 3/4"" x  3 1/2"" flat webbing (finished length)",none,powder skirt - side tabs jacket to pant connection ,2,black,black,black,black,none,none
37,"shell fabric tab  1"" x 1"" wrap around ",none,jacket to pant connection center back on tab,1,silt shell fabric,port shell fabric,walnut shell fabric,black shell fabric,none,none
38,"shell fabric tab  1"" x 1"" wrap around ",none,jacket to pant connection center back under snap on gripper elastic,1,silt shell fabric,port shell fabric,walnut shell fabric,black shell fabric,none,none
39,"shell fabric tab 3/4"" x  1"" ",none,jacket to pant connection at side tabs under snaps,1 per side = 2,silt shell fabric,port shell fabric,walnut shell fabric,black shell fabric,none,none
40,"elastic 1"" x 4""",none,powder skirt middle tab - jacket to pant connection ,1,black,black,black,black,none,none
41,elastic ,none,back of sleeve cuffs,1 per side = 2,available,available,available,available,none,none
42,"elastic 1/4"" ",none,lining cable guide,1,black,black,black,black,none,none
43,gripper elastic 25mm non logo,mtt0022,powder skirt hem,1,black,black,black,black,none,none
44,elastine binding,none,goggle pocket binding,1,black,black,black,black,none,none
45,l1-2018-trim-030 2-color shockcord 3.5mm (heathered 2 color mix) ,"example: cw17-062
chun wo ho (please source)",hood,1,"colorway: 3 = 12-0105 tcx bone/
16-5807 tcx silt","colorway: 7 =19-1718 tcx port/
18-1703 tcx smoke","colorway: 5 = 18-0513 tcx walnut/
19-4006 tcx black ","colorway: 1 = 19-4006 tcx black/
18-0403 tcx gunmetal",none,none
46,velcro,supplier/ reference number,location,amount,silt,port,walnut,black,0,0
47,"1/2"" x 1 1/2"" velcro with rounded corners",paiho / loop#1057 / hooketn7,chin,1,match to shell,match to shell,match to shell,match to shell,none,none
48,"1/2"" x 2 velcro with rounded corners",paiho / loop#1057 / hooketn7,center front placket,4,match to shell,match to shell,match to shell,match to shell,none,none
49,"3/4"" x 3 3/4"" velcro with rounded corners",paiho / loop#1057,cuff on body,1 per side = 2,match to shell,match to shell,match to shell,match to shell,none,none
50,"3/4"" x 2 1/2"" velcro with rounded corners",paiho / hooketn7,cuff on tab,1 per side = 2,match to shell,match to shell,match to shell,match to shell,none,none
51,thread,spi,supplier/ ref number,amont,silt,port,walnut,black,0,0
52,seams,10-12 spi,30/2,none,match to shell,match to shell,match to shell,match to shell,none,none
53,topstitch,8-10 spi,heavy weight topstitch,none,match to shell,match to shell,match to shell,match to shell,none,none
54,bartacks,none,100/2,none,match to shell,match to shell,match to shell,match to shell,none,none
55,labels ,supplier/ reference number,location,amont,silt,port,walnut,black,0,0
58,hang tags,supplier/ reference number,location,none,silt,port,walnut,black,0,0
60,care and content labels,supplier/ reference number,location,none,silt,port,walnut,black,0,0
