,0,1,2,3,4,5,6,7,8,9
0,airblaster,none,none,none,none,style number: ab18mj1_084g,none,none,none,none
1,none,none,none,none,none,designer:   jg,none,none,none,none
2,none,none,none,none,none,season: winter 2017/18,none,none,none,none
3,none,none,insulation:,none,none,collection: glacier,none,none,none,none
4,style name:,none,seams:,critically seam sealed,none,vendor: soluna,none,none,none,none
5,gully parka,none,mm rating:,none,none,none,none,none,none,none
7,none,none,highlighted = changes,none,none,none,none,none,none,none
8,none,updated:  6.20.16,none,none,none,color #1,color #2,color #3,color #4,none
9,none,material/trim,description,location,qty,black,evergreen,flame,day jungle,none
10,none,none,none,none,fabrics & linings,none,none,none,none,none
11,a,shell fabric,sotm108-2l2-h 100%nylon 10k/8k dwr+breathable coating (supplied by li peng),"main body, sleeves. hood",none,black,evergreen,flame,day jungle,ab18mj1_084g
12,b,lining,210t-e emb07 terry taffeta emboss (supplied by ecoya),"powder skirt, pocket bag, sleeve lining, hood lining, below powder skirt",none,black,black,black,black,ab18mj1_084g
13,c,other , velvety tricot - soto048-1 (supplied by solis),"comfort chin guard, inner front pocket bag panel",none,black,black,black,black,ab18mj1_084g
14,d,other,100% poly mesh - sotc025-1 (supplied by solis),"vents, internal goggle pocket",none,black,black,black,black,ab18mj1_084g
15,e,other,nylon/elastic lycra - sono029-1 (supplied by solis),powder skirt,none,black,black,black,black,ab18mj1_084g
16,f,other,sotf104-1 100% polyester fleece,front and back inside lining to top of powder skirt only,none,black,fire,fire,black,ab18mj1_084g
17,g,other,lycra binding tape,internal mesh pocket opening,none,black,black,black,black,ab18mj1_084g
18,h,other,gripper elastic,powder skirt,none,black,black,black,black,ab18mj1_084g
19,i,other,"1x1 rib knit,good quality arcylic/spandex",cuffs,none,black,black,black,black,ab18mj1_084g
20,j,pellon,lightweight interfacing (item# tbd),"inner storm flap, powder skirt closure flaps",none,white,white,white,white,ab18mj1_084g
21,k,pellon,heavyweight interfacing (item# tbd),hood brim,none,white,white,white,white,ab18mj1_084g
22,l,none,none,none,none,none,none,none,none,ab18mj1_084g
23,m,none,none,none,zippers,none,none,none,none,ab18mj1_084g
24,aa,zipper,"ykk no.5 coil zipper.  auto-lock slider da8lh,   (right hand pull left hand insert)",cf,1,black,evergreen 153,flame 819,cordovan 048,ab18mj1_084g
25,bb,zipper,ykk  no.5 nylon coil zippers.  auto-lock slider da8lh1 (zippers close down),( 2) hand pockets,2,black,evergreen 153,flame 819,cordovan 048,ab18mj1_084g
26,cc,zipper,"ykk  no.5 nylon coil zippers,1-way hidden chain.  auto-lock slider da8lh1 (zippers close down)", vents,2,black,evergreen 153,flame 819,cordovan 048,ab18mj1_084g
27,dd,zipper,"ykk  no.5 nylon coil zippers hidden chain ,auto-lock slider da8lh1 (zipper closes up)",1 internal pocket at w.'s inside left,1,black,evergreen 153,flame 819,cordovan 048,ab18mj1_084g
28,ee,zipper,"ykk no.5 nylon coil, hidden chain zipper, auto-lock slider da8lh",(1)removable powder skirt,1,black,evergreen 153,flame 819,cordovan 048,ab18mj1_084g
29,ff,zipper pull,abzp_01 utility cord zipper pullers with tied end  (supplied by wei rong),"cf, (2) hand pockets, (1) internal pocket, (2) vents",6,black,black,black,black,ab18mj1_084g
30,none,none,none,none,none,none,none,none,none,ab18mj1_084g
31,none,none,none,none,trims,none,none,none,none,ab18mj1_084g
32,gg,stoppers,barrel stopper k-018,2) hood,2,black,black,black,black,ab18mj1_084g
33,hh,webbing,"flat webbing tape, 8mm", key clip attachment at inside wearer's right pocket,1,black,black,black,black,ab18mj1_084g
34,ii,webbing,flat webbing tape 8mm width, (2)stopper attachments loops at bottom hem,2,black,black,black,black,ab18mj1_084g
35,jj,hardware,"metal eyelets, 12mm (incl. washers)",(4) at hood opening,4,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,ab18mj1_084g
36,kk,hardware,"snap buttons absnp_01 (sets), 17mm (incl. washers)"," (6)c.f., (2) pockets, (1) snap tabs at inside bottom hem,  (2) at powder skirt, (2) cuff tab, (1) back vent",14,matte black bi-48,matte black bi-48,matte black bi-48,matte black bi-48,ab18mj1_084g
